Symbol,Date,Close
DIS,8/13/2014 16:00:00,326.28
DIS,8/14/2014 16:00:00,333.21
DIS,8/15/2014 16:00:00,333.63
DIS,8/18/2014 16:00:00,334.53
DIS,8/19/2014 16:00:00,335.13
DIS,8/20/2014 16:00:00,335.78
DIS,8/21/2014 16:00:00,332.91
DIS,8/22/2014 16:00:00,331.59
DIS,8/25/2014 16:00:00,334.02
DIS,8/26/2014 16:00:00,341.83
DIS,8/27/2014 16:00:00,343.18
DIS,8/28/2014 16:00:00,340.02
DIS,8/29/2014 16:00:00,339.04
DIS,9/2/2014 16:00:00,342.38
DIS,9/3/2014 16:00:00,339
DIS,9/4/2014 16:00:00,345.95
DIS,9/5/2014 16:00:00,346.38
DIS,9/8/2014 16:00:00,342.34
DIS,9/9/2014 16:00:00,329.75
DIS,9/10/2014 16:00:00,331.33
DIS,9/11/2014 16:00:00,330.52
DIS,9/12/2014 16:00:00,331.19
DIS,9/15/2014 16:00:00,323.89
DIS,9/16/2014 16:00:00,327.76
DIS,9/17/2014 16:00:00,324
DIS,9/18/2014 16:00:00,325
DIS,9/19/2014 16:00:00,331.32
DIS,9/22/2014 16:00:00,324.5
DIS,9/23/2014 16:00:00,323.63
DIS,9/24/2014 16:00:00,328.21
DIS,9/25/2014 16:00:00,321.93
DIS,9/26/2014 16:00:00,323.21
DIS,9/29/2014 16:00:00,321.82
DIS,9/30/2014 16:00:00,322.44
DIS,10/1/2014 16:00:00,317.46
DIS,10/2/2014 16:00:00,318.41
DIS,10/3/2014 16:00:00,322.74
DIS,10/6/2014 16:00:00,322.2
DIS,10/7/2014 16:00:00,316.98
DIS,10/8/2014 16:00:00,322.7
DIS,10/9/2014 16:00:00,315.37
DIS,10/10/2014 16:00:00,311.39
DIS,10/13/2014 16:00:00,306.45
DIS,10/14/2014 16:00:00,308.31
DIS,10/15/2014 16:00:00,305.97
DIS,10/16/2014 16:00:00,302.86
DIS,10/17/2014 16:00:00,303.64
DIS,10/20/2014 16:00:00,306.21
DIS,10/21/2014 16:00:00,315.33
DIS,10/22/2014 16:00:00,312.97
DIS,10/23/2014 16:00:00,313.18
DIS,10/24/2014 16:00:00,287.06
DIS,10/27/2014 16:00:00,289.97
DIS,10/28/2014 16:00:00,295.59
DIS,10/29/2014 16:00:00,294.12
DIS,10/30/2014 16:00:00,299.07
DIS,10/31/2014 16:00:00,305.46
DIS,11/3/2014 16:00:00,305.72
DIS,11/4/2014 16:00:00,302.81
DIS,11/5/2014 16:00:00,296.52
DIS,11/6/2014 16:00:00,296.64
DIS,11/7/2014 16:00:00,299.86
DIS,11/10/2014 16:00:00,305.11
DIS,11/11/2014 16:00:00,312.01
DIS,11/12/2014 16:00:00,311.51
DIS,11/13/2014 16:00:00,316.48
DIS,11/14/2014 16:00:00,327.82
DIS,11/17/2014 16:00:00,323.05
DIS,11/18/2014 16:00:00,324.93
DIS,11/19/2014 16:00:00,326.54
DIS,11/20/2014 16:00:00,330.54
DIS,11/21/2014 16:00:00,332.63
DIS,11/24/2014 16:00:00,335.64
DIS,11/25/2014 16:00:00,335.04
DIS,11/26/2014 16:00:00,333.57
DIS,11/28/2014 16:00:00,338.64
DIS,12/1/2014 16:00:00,326
DIS,12/2/2014 16:00:00,326.31
DIS,12/3/2014 16:00:00,316.5
DIS,12/4/2014 16:00:00,316.93
DIS,12/5/2014 16:00:00,312.63
DIS,12/8/2014 16:00:00,306.64
DIS,12/9/2014 16:00:00,312.5
DIS,12/10/2014 16:00:00,305.84
DIS,12/11/2014 16:00:00,307.36
DIS,12/12/2014 16:00:00,307.32
DIS,12/15/2014 16:00:00,306.07
DIS,12/16/2014 16:00:00,295.06
DIS,12/17/2014 16:00:00,298.88
DIS,12/18/2014 16:00:00,297.73
DIS,12/19/2014 16:00:00,299.9
DIS,12/22/2014 16:00:00,306.54
DIS,12/23/2014 16:00:00,306.29
DIS,12/24/2014 16:00:00,303.03
DIS,12/26/2014 16:00:00,309.09
DIS,12/29/2014 16:00:00,312.04
DIS,12/30/2014 16:00:00,310.3
DIS,12/31/2014 16:00:00,310.35
DIS,1/2/2015 16:00:00,308.52
DIS,1/5/2015 16:00:00,302.19
DIS,1/6/2015 16:00:00,295.29
DIS,1/7/2015 16:00:00,298.42
DIS,1/8/2015 16:00:00,300.46
DIS,1/9/2015 16:00:00,296.93
DIS,1/12/2015 16:00:00,291.41
DIS,1/13/2015 16:00:00,294.74
DIS,1/14/2015 16:00:00,293.27
DIS,1/15/2015 16:00:00,286.95
DIS,1/16/2015 16:00:00,290.74
DIS,1/20/2015 16:00:00,289.44
DIS,1/21/2015 16:00:00,297.25
DIS,1/22/2015 16:00:00,310.32
DIS,1/23/2015 16:00:00,312.39
DIS,1/26/2015 16:00:00,309.66
DIS,1/27/2015 16:00:00,306.75
DIS,1/28/2015 16:00:00,303.91
DIS,1/29/2015 16:00:00,311.78
DIS,1/30/2015 16:00:00,354.53
DIS,2/2/2015 16:00:00,364.47
DIS,2/3/2015 16:00:00,363.55
DIS,2/4/2015 16:00:00,364.75
DIS,2/5/2015 16:00:00,373.89
DIS,2/6/2015 16:00:00,374.28
DIS,2/9/2015 16:00:00,370.56
DIS,2/10/2015 16:00:00,373
DIS,2/11/2015 16:00:00,375.14
DIS,2/12/2015 16:00:00,377.17
DIS,2/13/2015 16:00:00,381.83
DIS,2/17/2015 16:00:00,375.43
DIS,2/18/2015 16:00:00,373.37
DIS,2/19/2015 16:00:00,379
DIS,2/20/2015 16:00:00,383.66
DIS,2/23/2015 16:00:00,380.14
DIS,2/24/2015 16:00:00,378.59
DIS,2/25/2015 16:00:00,385.37
DIS,2/26/2015 16:00:00,384.8
DIS,2/27/2015 16:00:00,380.16
DIS,3/2/2015 16:00:00,385.66
DIS,3/3/2015 16:00:00,384.61
DIS,3/4/2015 16:00:00,382.72
DIS,3/5/2015 16:00:00,387.83
DIS,3/6/2015 16:00:00,380.09
DIS,3/9/2015 16:00:00,378.56
DIS,3/10/2015 16:00:00,369.51
DIS,3/11/2015 16:00:00,366.37
DIS,3/12/2015 16:00:00,374.24
DIS,3/13/2015 16:00:00,370.58
DIS,3/16/2015 16:00:00,373.35
DIS,3/17/2015 16:00:00,371.92
DIS,3/18/2015 16:00:00,375.14
DIS,3/19/2015 16:00:00,373.24
DIS,3/20/2015 16:00:00,378.49
DIS,3/23/2015 16:00:00,375.11
DIS,3/24/2015 16:00:00,374.09
DIS,3/25/2015 16:00:00,370.96
DIS,3/26/2015 16:00:00,367.35
DIS,3/27/2015 16:00:00,370.56
DIS,3/30/2015 16:00:00,374.59
DIS,3/31/2015 16:00:00,372.1
DIS,4/1/2015 16:00:00,370.26
DIS,4/2/2015 16:00:00,372.25
DIS,4/6/2015 16:00:00,377.04
DIS,4/7/2015 16:00:00,374.41
DIS,4/8/2015 16:00:00,381.2
DIS,4/9/2015 16:00:00,383.54
DIS,4/10/2015 16:00:00,382.65
DIS,4/13/2015 16:00:00,382.36
DIS,4/14/2015 16:00:00,385.11
DIS,4/15/2015 16:00:00,383.45
DIS,4/16/2015 16:00:00,386.04
DIS,4/17/2015 16:00:00,375.56
DIS,4/20/2015 16:00:00,389.51
DIS,4/21/2015 16:00:00,391.18
DIS,4/22/2015 16:00:00,389.8
DIS,4/23/2015 16:00:00,389.99
DIS,4/24/2015 16:00:00,445.1
DIS,4/27/2015 16:00:00,438.56
DIS,4/28/2015 16:00:00,429.31
DIS,4/29/2015 16:00:00,429.37
DIS,4/30/2015 16:00:00,421.78
DIS,5/1/2015 16:00:00,422.87
DIS,5/4/2015 16:00:00,423.04
DIS,5/5/2015 16:00:00,421.19
DIS,5/6/2015 16:00:00,419.1
DIS,5/7/2015 16:00:00,426.88
DIS,5/8/2015 16:00:00,433.69
DIS,5/11/2015 16:00:00,432.85
DIS,5/12/2015 16:00:00,431.02
DIS,5/13/2015 16:00:00,426.87
DIS,5/14/2015 16:00:00,432.28
DIS,5/15/2015 16:00:00,426
DIS,5/18/2015 16:00:00,425.24
DIS,5/19/2015 16:00:00,421.71
DIS,5/20/2015 16:00:00,423.86
DIS,5/21/2015 16:00:00,431.63
DIS,5/22/2015 16:00:00,427.63
DIS,5/26/2015 16:00:00,425.47
DIS,5/27/2015 16:00:00,431.42
DIS,5/28/2015 16:00:00,426.57
DIS,5/29/2015 16:00:00,429.23
DIS,6/1/2015 16:00:00,430.92
DIS,6/2/2015 16:00:00,430.99
DIS,6/3/2015 16:00:00,436.59
DIS,6/4/2015 16:00:00,430.78
DIS,6/5/2015 16:00:00,426.95
DIS,6/8/2015 16:00:00,423.5
DIS,6/9/2015 16:00:00,425.48
DIS,6/10/2015 16:00:00,430.77
DIS,6/11/2015 16:00:00,432.97
DIS,6/12/2015 16:00:00,429.92
DIS,6/15/2015 16:00:00,423.67
DIS,6/16/2015 16:00:00,427.26
DIS,6/17/2015 16:00:00,427.81
DIS,6/18/2015 16:00:00,439.39
DIS,6/19/2015 16:00:00,434.92
DIS,6/22/2015 16:00:00,436.29
DIS,6/23/2015 16:00:00,445.99
DIS,6/24/2015 16:00:00,440.84
DIS,6/25/2015 16:00:00,440.1
DIS,6/26/2015 16:00:00,438.1
DIS,6/29/2015 16:00:00,429.86
DIS,6/30/2015 16:00:00,434.09
DIS,7/1/2015 16:00:00,437.39
DIS,7/2/2015 16:00:00,437.71
DIS,7/6/2015 16:00:00,436.04
DIS,7/7/2015 16:00:00,436.72
DIS,7/8/2015 16:00:00,429.7
DIS,7/9/2015 16:00:00,434.39
DIS,7/10/2015 16:00:00,443.51
DIS,7/13/2015 16:00:00,455.57
DIS,7/14/2015 16:00:00,465.57
DIS,7/15/2015 16:00:00,461.19
DIS,7/16/2015 16:00:00,475.48
DIS,7/17/2015 16:00:00,483.01
DIS,7/20/2015 16:00:00,488.1
DIS,7/21/2015 16:00:00,488
DIS,7/22/2015 16:00:00,488.27
DIS,7/23/2015 16:00:00,482.18
DIS,7/24/2015 16:00:00,529.42
DIS,7/27/2015 16:00:00,531.41
DIS,7/28/2015 16:00:00,526.03
DIS,7/29/2015 16:00:00,529
DIS,7/30/2015 16:00:00,536.76
DIS,7/31/2015 16:00:00,536.15
DIS,8/3/2015 16:00:00,535.03
DIS,8/4/2015 16:00:00,531.9
DIS,8/5/2015 16:00:00,537.01
DIS,8/6/2015 16:00:00,529.46
DIS,8/7/2015 16:00:00,522.62
DIS,8/10/2015 16:00:00,524
DIS,8/11/2015 16:00:00,527.46
DIS,8/12/2015 16:00:00,525.91
DIS,8/13/2015 16:00:00,529.66
DIS,8/14/2015 16:00:00,531.52
DIS,8/17/2015 16:00:00,535.22
DIS,8/18/2015 16:00:00,535.02
DIS,8/19/2015 16:00:00,532.92
DIS,8/20/2015 16:00:00,515.78
DIS,8/21/2015 16:00:00,494.47
DIS,8/24/2015 16:00:00,463.37
DIS,8/25/2015 16:00:00,466.37
DIS,8/26/2015 16:00:00,500.77
DIS,8/27/2015 16:00:00,518.37
DIS,8/28/2015 16:00:00,518.01
DIS,8/31/2015 16:00:00,512.89
DIS,9/1/2015 16:00:00,496.54
DIS,9/2/2015 16:00:00,510.55
DIS,9/3/2015 16:00:00,504.72
DIS,9/4/2015 16:00:00,499
DIS,9/8/2015 16:00:00,517.54
DIS,9/9/2015 16:00:00,516.89
DIS,9/10/2015 16:00:00,522.24
DIS,9/11/2015 16:00:00,529.44
DIS,9/14/2015 16:00:00,521.38
DIS,9/15/2015 16:00:00,522.37
DIS,9/16/2015 16:00:00,527.39
DIS,9/17/2015 16:00:00,538.87
DIS,9/18/2015 16:00:00,540.26
DIS,9/21/2015 16:00:00,548.39
DIS,9/22/2015 16:00:00,538.4
DIS,9/23/2015 16:00:00,536.07
DIS,9/24/2015 16:00:00,533.75
DIS,9/25/2015 16:00:00,524.25
DIS,9/28/2015 16:00:00,504.06
DIS,9/29/2015 16:00:00,496.07
DIS,9/30/2015 16:00:00,511.89
DIS,10/1/2015 16:00:00,520.72
DIS,10/2/2015 16:00:00,532.54
DIS,10/5/2015 16:00:00,543.68
DIS,10/6/2015 16:00:00,537.48
DIS,10/7/2015 16:00:00,541.94
DIS,10/8/2015 16:00:00,533.16
DIS,10/9/2015 16:00:00,539.8
DIS,10/12/2015 16:00:00,550.19
DIS,10/13/2015 16:00:00,548.9
DIS,10/14/2015 16:00:00,544.83
DIS,10/15/2015 16:00:00,562.44
DIS,10/16/2015 16:00:00,570.76
DIS,10/19/2015 16:00:00,573.15
DIS,10/20/2015 16:00:00,560.88
DIS,10/21/2015 16:00:00,555.77
DIS,10/22/2015 16:00:00,563.91
DIS,10/23/2015 16:00:00,599.03
DIS,10/26/2015 16:00:00,608.61
DIS,10/27/2015 16:00:00,611.01
DIS,10/28/2015 16:00:00,617.1
DIS,10/29/2015 16:00:00,626.55
DIS,10/30/2015 16:00:00,625.9
DIS,11/2/2015 16:00:00,628.35
DIS,11/3/2015 16:00:00,625.31
DIS,11/4/2015 16:00:00,640.95
DIS,11/5/2015 16:00:00,655.65
DIS,11/6/2015 16:00:00,659.37
DIS,11/9/2015 16:00:00,655.49
DIS,11/10/2015 16:00:00,659.68
DIS,11/11/2015 16:00:00,673.25
DIS,11/12/2015 16:00:00,665.6
DIS,11/13/2015 16:00:00,642.35
DIS,11/16/2015 16:00:00,647.81
DIS,11/17/2015 16:00:00,643.3
DIS,11/18/2015 16:00:00,663.54
DIS,11/19/2015 16:00:00,661.27
DIS,11/20/2015 16:00:00,668.45
DIS,11/23/2015 16:00:00,678.99
DIS,11/24/2015 16:00:00,671.15
DIS,11/25/2015 16:00:00,675.34
DIS,11/27/2015 16:00:00,673.26
DIS,11/30/2015 16:00:00,664.8
DIS,12/1/2015 16:00:00,679.06
DIS,12/2/2015 16:00:00,676.01
DIS,12/3/2015 16:00:00,666.25
DIS,12/4/2015 16:00:00,672.64
DIS,12/7/2015 16:00:00,669.83
DIS,12/8/2015 16:00:00,677.33
DIS,12/9/2015 16:00:00,664.79
DIS,12/10/2015 16:00:00,662.32
DIS,12/11/2015 16:00:00,640.15
DIS,12/14/2015 16:00:00,657.91
DIS,12/15/2015 16:00:00,658.64
DIS,12/16/2015 16:00:00,675.77
DIS,12/17/2015 16:00:00,670.65
DIS,12/18/2015 16:00:00,664.14
DIS,12/21/2015 16:00:00,664.51
DIS,12/22/2015 16:00:00,663.15
DIS,12/23/2015 16:00:00,663.7
DIS,12/24/2015 16:00:00,662.79
DIS,12/28/2015 16:00:00,675.2
DIS,12/29/2015 16:00:00,693.97
DIS,12/30/2015 16:00:00,689.07
DIS,12/31/2015 16:00:00,675.89
DIS,1/4/2016 16:00:00,636.99
DIS,1/5/2016 16:00:00,633.79
DIS,1/6/2016 16:00:00,632.65
DIS,1/7/2016 16:00:00,607.94
DIS,1/8/2016 16:00:00,607.05
DIS,1/11/2016 16:00:00,617.74
DIS,1/12/2016 16:00:00,617.89
DIS,1/13/2016 16:00:00,581.81
DIS,1/14/2016 16:00:00,593
DIS,1/15/2016 16:00:00,570.18
DIS,1/19/2016 16:00:00,574.48
DIS,1/20/2016 16:00:00,571.77
DIS,1/21/2016 16:00:00,575.02
DIS,1/22/2016 16:00:00,596.38
DIS,1/25/2016 16:00:00,596.53
DIS,1/26/2016 16:00:00,601.25
DIS,1/27/2016 16:00:00,583.35
DIS,1/28/2016 16:00:00,635.35
DIS,1/29/2016 16:00:00,587
DIS,2/1/2016 16:00:00,574.81
DIS,2/2/2016 16:00:00,552.1
DIS,2/3/2016 16:00:00,531.07
DIS,2/4/2016 16:00:00,536.26
DIS,2/5/2016 16:00:00,502.13
DIS,2/8/2016 16:00:00,488.1
DIS,2/9/2016 16:00:00,482.07
DIS,2/10/2016 16:00:00,490.48
DIS,2/11/2016 16:00:00,503.82
DIS,2/12/2016 16:00:00,507.08
DIS,2/16/2016 16:00:00,521.1
DIS,2/17/2016 16:00:00,534.1
DIS,2/18/2016 16:00:00,525
DIS,2/19/2016 16:00:00,534.9
DIS,2/22/2016 16:00:00,559.5
DIS,2/23/2016 16:00:00,552.94
DIS,2/24/2016 16:00:00,554.04
DIS,2/25/2016 16:00:00,555.15
DIS,2/26/2016 16:00:00,555.23
DIS,2/29/2016 16:00:00,552.52
DIS,3/1/2016 16:00:00,579.04
DIS,3/2/2016 16:00:00,580.21
DIS,3/3/2016 16:00:00,577.49
DIS,3/4/2016 16:00:00,575.14
DIS,3/7/2016 16:00:00,562.8
DIS,3/8/2016 16:00:00,560.26
DIS,3/9/2016 16:00:00,559.47
DIS,3/10/2016 16:00:00,558.93
DIS,3/11/2016 16:00:00,569.61
DIS,3/14/2016 16:00:00,573.37
DIS,3/15/2016 16:00:00,577.02
DIS,3/16/2016 16:00:00,574.27
DIS,3/17/2016 16:00:00,559.44
DIS,3/18/2016 16:00:00,552.08
DIS,3/21/2016 16:00:00,553.98
DIS,3/22/2016 16:00:00,560.48
DIS,3/23/2016 16:00:00,569.63
DIS,3/24/2016 16:00:00,582.95
DIS,3/28/2016 16:00:00,579.87
DIS,3/29/2016 16:00:00,593.86
DIS,3/30/2016 16:00:00,598.69
DIS,3/31/2016 16:00:00,593.64
DIS,4/1/2016 16:00:00,598.5
DIS,4/4/2016 16:00:00,593.19
DIS,4/5/2016 16:00:00,586.14
DIS,4/6/2016 16:00:00,602.08
DIS,4/7/2016 16:00:00,591.43
DIS,4/8/2016 16:00:00,594.6
DIS,4/11/2016 16:00:00,595.93
DIS,4/12/2016 16:00:00,603.17
DIS,4/13/2016 16:00:00,614.82
DIS,4/14/2016 16:00:00,620.75
DIS,4/15/2016 16:00:00,625.89
DIS,4/18/2016 16:00:00,635.35
DIS,4/19/2016 16:00:00,627.9
DIS,4/20/2016 16:00:00,632.99
DIS,4/21/2016 16:00:00,631
DIS,4/22/2016 16:00:00,620.5
DIS,4/25/2016 16:00:00,626.2
DIS,4/26/2016 16:00:00,616.88
DIS,4/27/2016 16:00:00,606.57
DIS,4/28/2016 16:00:00,602
DIS,4/29/2016 16:00:00,659.59
DIS,5/2/2016 16:00:00,683.85
DIS,5/3/2016 16:00:00,671.32
DIS,5/4/2016 16:00:00,670.9
DIS,5/5/2016 16:00:00,659.09
DIS,5/6/2016 16:00:00,673.95
DIS,5/9/2016 16:00:00,679.75
DIS,5/10/2016 16:00:00,703.07
DIS,5/11/2016 16:00:00,713.23
DIS,5/12/2016 16:00:00,717.93
DIS,5/13/2016 16:00:00,709.92
DIS,5/16/2016 16:00:00,710.66
DIS,5/17/2016 16:00:00,695.27
DIS,5/18/2016 16:00:00,697.45
DIS,5/19/2016 16:00:00,698.52
DIS,5/20/2016 16:00:00,702.8
DIS,5/23/2016 16:00:00,696.75
DIS,5/24/2016 16:00:00,704.2
DIS,5/25/2016 16:00:00,708.35
DIS,5/26/2016 16:00:00,714.91
DIS,5/27/2016 16:00:00,712.24
DIS,5/31/2016 16:00:00,722.79
DIS,6/1/2016 16:00:00,719.44
DIS,6/2/2016 16:00:00,728.24
DIS,6/3/2016 16:00:00,725.54
DIS,6/6/2016 16:00:00,726.73
DIS,6/7/2016 16:00:00,723.74
DIS,6/8/2016 16:00:00,726.64
DIS,6/9/2016 16:00:00,727.65
DIS,6/10/2016 16:00:00,717.91
DIS,6/13/2016 16:00:00,715.24
DIS,6/14/2016 16:00:00,719.3
DIS,6/15/2016 16:00:00,714.26
DIS,6/16/2016 16:00:00,717.51
DIS,6/17/2016 16:00:00,706.39
DIS,6/20/2016 16:00:00,714.01
DIS,6/21/2016 16:00:00,715.82
DIS,6/22/2016 16:00:00,710.6
DIS,6/23/2016 16:00:00,722.08
DIS,6/24/2016 16:00:00,698.96
DIS,6/27/2016 16:00:00,691.36
DIS,6/28/2016 16:00:00,707.95
DIS,6/29/2016 16:00:00,715.6
DIS,6/30/2016 16:00:00,715.62
DIS,7/1/2016 16:00:00,725.68
DIS,7/5/2016 16:00:00,728.1
DIS,7/6/2016 16:00:00,737.61
DIS,7/7/2016 16:00:00,736.57
DIS,7/8/2016 16:00:00,745.81
DIS,7/11/2016 16:00:00,753.78
DIS,7/12/2016 16:00:00,748.21
DIS,7/13/2016 16:00:00,742.63
DIS,7/14/2016 16:00:00,741.2
DIS,7/15/2016 16:00:00,735.44
DIS,7/18/2016 16:00:00,736.07
DIS,7/19/2016 16:00:00,739.95
DIS,7/20/2016 16:00:00,745.72
DIS,7/21/2016 16:00:00,744.43
DIS,7/22/2016 16:00:00,744.86
DIS,7/25/2016 16:00:00,739.61
DIS,7/26/2016 16:00:00,735.59
DIS,7/27/2016 16:00:00,736.67
DIS,7/28/2016 16:00:00,752.61
DIS,7/29/2016 16:00:00,758.81
DIS,8/1/2016 16:00:00,767.74
DIS,8/2/2016 16:00:00,760.58
DIS,8/3/2016 16:00:00,754.64
DIS,8/4/2016 16:00:00,760.77
DIS,8/5/2016 16:00:00,765.98
DIS,8/8/2016 16:00:00,766.56
DIS,8/9/2016 16:00:00,768.31
DIS,8/10/2016 16:00:00,768.56
DIS,8/11/2016 16:00:00,771.24
DIS,8/12/2016 16:00:00,772.56
DIS,8/15/2016 16:00:00,768.49
DIS,8/16/2016 16:00:00,764.04
DIS,8/17/2016 16:00:00,764.63
DIS,8/18/2016 16:00:00,764.46
DIS,8/19/2016 16:00:00,757.31
DIS,8/22/2016 16:00:00,759.48
DIS,8/23/2016 16:00:00,762.45
DIS,8/24/2016 16:00:00,757.25
DIS,8/25/2016 16:00:00,759.22
DIS,8/26/2016 16:00:00,769
DIS,8/29/2016 16:00:00,771.29
DIS,8/30/2016 16:00:00,767.58
DIS,8/31/2016 16:00:00,769.16
DIS,9/1/2016 16:00:00,770.62
DIS,9/2/2016 16:00:00,772.44
DIS,9/6/2016 16:00:00,788.87
DIS,9/7/2016 16:00:00,784.48
DIS,9/8/2016 16:00:00,784.06
DIS,9/9/2016 16:00:00,760.14
DIS,9/12/2016 16:00:00,771.49
DIS,9/13/2016 16:00:00,761.01
DIS,9/14/2016 16:00:00,761.09
DIS,9/15/2016 16:00:00,769.69
DIS,9/16/2016 16:00:00,778.52
DIS,9/19/2016 16:00:00,775.1
DIS,9/20/2016 16:00:00,780.22
DIS,9/21/2016 16:00:00,789.74
DIS,9/22/2016 16:00:00,804.7
DIS,9/23/2016 16:00:00,805.75
DIS,9/26/2016 16:00:00,799.16
DIS,9/27/2016 16:00:00,816.11
DIS,9/28/2016 16:00:00,828.72
DIS,9/29/2016 16:00:00,829.05
DIS,9/30/2016 16:00:00,837.31
DIS,10/3/2016 16:00:00,836.74
DIS,10/4/2016 16:00:00,834.03
DIS,10/5/2016 16:00:00,844.36
DIS,10/6/2016 16:00:00,841.66
DIS,10/7/2016 16:00:00,839.43
DIS,10/10/2016 16:00:00,841.71
DIS,10/11/2016 16:00:00,831
DIS,10/12/2016 16:00:00,834.09
DIS,10/13/2016 16:00:00,829.28
DIS,10/14/2016 16:00:00,822.96
DIS,10/17/2016 16:00:00,812.95
DIS,10/18/2016 16:00:00,817.65
DIS,10/19/2016 16:00:00,817.69
DIS,10/20/2016 16:00:00,810.32
DIS,10/21/2016 16:00:00,818.99
DIS,10/24/2016 16:00:00,838.09
DIS,10/25/2016 16:00:00,835.18
DIS,10/26/2016 16:00:00,822.59
DIS,10/27/2016 16:00:00,818.36
DIS,10/28/2016 16:00:00,776.32
DIS,10/31/2016 16:00:00,789.82
DIS,11/1/2016 16:00:00,785.41
DIS,11/2/2016 16:00:00,765.56
DIS,11/3/2016 16:00:00,767.03
DIS,11/4/2016 16:00:00,755.05
DIS,11/7/2016 16:00:00,784.93
DIS,11/8/2016 16:00:00,787.75
DIS,11/9/2016 16:00:00,771.88
DIS,11/10/2016 16:00:00,742.38
DIS,11/11/2016 16:00:00,739.01
DIS,11/14/2016 16:00:00,719.07
DIS,11/15/2016 16:00:00,743.24
DIS,11/16/2016 16:00:00,746.49
DIS,11/17/2016 16:00:00,756.4
DIS,11/18/2016 16:00:00,760.16
DIS,11/21/2016 16:00:00,780
DIS,11/22/2016 16:00:00,785.33
DIS,11/23/2016 16:00:00,780.12
DIS,11/25/2016 16:00:00,780.37
DIS,11/28/2016 16:00:00,766.77
DIS,11/29/2016 16:00:00,762.52
DIS,11/30/2016 16:00:00,750.57
DIS,12/1/2016 16:00:00,743.65
DIS,12/2/2016 16:00:00,740.34
DIS,12/5/2016 16:00:00,759.36
DIS,12/6/2016 16:00:00,764.72
DIS,12/7/2016 16:00:00,770.42
DIS,12/8/2016 16:00:00,767.33
DIS,12/9/2016 16:00:00,768.66
DIS,12/12/2016 16:00:00,760.12
DIS,12/13/2016 16:00:00,774.34
DIS,12/14/2016 16:00:00,768.82
DIS,12/15/2016 16:00:00,761
DIS,12/16/2016 16:00:00,757.77
DIS,12/19/2016 16:00:00,766
DIS,12/20/2016 16:00:00,771.22
DIS,12/21/2016 16:00:00,770.6
DIS,12/22/2016 16:00:00,766.34
DIS,12/23/2016 16:00:00,760.59
DIS,12/27/2016 16:00:00,771.4
DIS,12/28/2016 16:00:00,772.13
DIS,12/29/2016 16:00:00,765.15
DIS,12/30/2016 16:00:00,749.87
DIS,1/3/2017 16:00:00,753.67
DIS,1/4/2017 16:00:00,757.18
DIS,1/5/2017 16:00:00,780.45
DIS,1/6/2017 16:00:00,795.99
DIS,1/9/2017 16:00:00,796.92
DIS,1/10/2017 16:00:00,795.9
DIS,1/11/2017 16:00:00,799.02
DIS,1/12/2017 16:00:00,813.64
DIS,1/13/2017 16:00:00,817.14
DIS,1/17/2017 16:00:00,809.72
DIS,1/18/2017 16:00:00,807.48
